Year,Quarter,State,Pincode,Count,Amount,Average Transaction
2021,Q2,Karnataka,560100,5812440,5937927316.85524,1021.5894386617737
2021,Q2,Karnataka,577006,5607333,10946396613.609468,1952.157400605505
2021,Q2,Karnataka,560043,5527079,6801316218.629841,1230.5444193270696
2021,Q2,Karnataka,560091,5308121,7850450555.737431,1478.9509424780315
2021,Q2,Karnataka,575006,5093065,10214095740.816475,2005.490945200282
2021,Q3,Karnataka,560001,171396431,241306340924.0064,1407.8842804142544
2021,Q3,Karnataka,560068,14623854,16040642648.22071,1096.882029061608
2021,Q3,Karnataka,560078,9785218,11904916257.160776,1216.6224868123302
2021,Q3,Karnataka,560076,9738793,10772233047.8478,1106.115824399163
2021,Q3,Karnataka,577006,8416485,15260316851.510262,1813.1460878870766
2021,Q3,Karnataka,560100,8244539,8261052882.907836,1002.0030086470373
2021,Q3,Karnataka,560037,8234529,9148018524.709347,1110.9340345646176
2021,Q3,Karnataka,560043,8192016,10085028861.728535,1231.0802202691664
2021,Q3,Karnataka,560058,7799936,10366833170.779675,1329.0920811119058
2021,Q3,Karnataka,560091,7775322,11513592826.30002,1480.7866254670894
2021,Q4,Karnataka,560001,206723470,283864051273.69073,1373.158312762894
2021,Q4,Karnataka,560068,18049591,19727739202.388454,1092.9743063091266
2021,Q4,Karnataka,560076,12077917,13225374279.249357,1095.0045673645016
2021,Q4,Karnataka,560078,11877575,14356401868.363028,1208.6980607037235
2021,Q4,Karnataka,560037,10606419,12040506513.322227,1135.2093966231419
2021,Q4,Karnataka,577006,10431197,18089444566.744785,1734.1676671186235
2021,Q4,Karnataka,560043,10107378,12313741336.16619,1218.2923539780732
2021,Q4,Karnataka,560100,9822558,10002413900.004595,1018.3104950873891
2021,Q4,Karnataka,560058,9596609,12429055311.597095,1295.1507466436422
2021,Q4,Karnataka,560091,9578828,13979225085.142822,1459.3878379633522
2022,Q1,Karnataka,560001,224793308,308663371704.6546,1373.0985786492122
2022,Q1,Karnataka,560068,20226669,22210300733.91461,1098.0701139626408
2022,Q1,Karnataka,560076,13452682,14741542800.453161,1095.80697740816
2022,Q1,Karnataka,560078,13374224,16036043456.390444,1199.0260860286505
2022,Q1,Karnataka,560037,11931962,13678730160.975933,1146.3940432408294
2022,Q1,Karnataka,577006,11370123,19174843770.63567,1686.4236007504642
2022,Q1,Karnataka,560043,11337710,13842727969.772015,1220.9456733125132
2022,Q1,Karnataka,560058,10935539,14153604946.043581,1294.2759333621855
2022,Q1,Karnataka,560091,10867507,15929339299.049034,1465.776769138408
2022,Q1,Karnataka,560100,10730328,11096723262.099945,1034.1457653577734
2022,Q2,Karnataka,560001,271515853,367011500113.69904,1351.7129701951474
2022,Q2,Karnataka,560068,24820949,27340065996.238598,1101.4915665085407
2022,Q2,Karnataka,560037,17245624,20035875369.7892,1161.7947468754508
2022,Q2,Karnataka,560076,16326880,18187152010.011505,1113.9392223138473
2022,Q2,Karnataka,560078,15927103,19248644500.372673,1208.5464946370141
2022,Q2,Karnataka,577006,14838722,23612509576.632107,1591.2764978434197
2022,Q2,Karnataka,560043,13973514,17318945670.03331,1239.4123389459023
2022,Q2,Karnataka,560100,13480485,14103989322.078636,1046.2523657033582
2022,Q2,Karnataka,560058,12489370,16135291370.066357,1291.9219600401266
2022,Q2,Karnataka,560091,12456422,18244954853.62682,1464.7026934080122
2022,Q3,Karnataka,560027,160449902,217879670192.8064,1357.929593455323
2022,Q3,Karnataka,560001,43509658,59429627681.560135,1365.8950774000598
2022,Q3,Karnataka,560068,26365682,28299556541.091118,1073.3481705912677
2022,Q3,Karnataka,560037,19914683,22771848870.813103,1143.4703163898266
2022,Q3,Karnataka,560076,17191585,18730781382.754765,1089.5319647813023
2022,Q3,Karnataka,560078,16244679,19221979640.676033,1183.278514809436
2022,Q3,Karnataka,560043,14857948,18022775798.94892,1213.005712427377
2022,Q3,Karnataka,560100,14586151,14952745407.906017,1025.1330462646395
2022,Q3,Karnataka,560058,12782193,15971693143.784006,1249.526833445873
2022,Q3,Karnataka,560091,12694300,17996548092.81006,1417.687315788193
2022,Q4,Karnataka,560027,290033166,383980424744.5664,1323.9190194702298
2022,Q4,Karnataka,560068,28204959,29734037876.806923,1054.2131217707824
2022,Q4,Karnataka,560037,21492132,24055964066.38382,1119.291658286103
2022,Q4,Karnataka,560076,18404903,19635399142.967796,1066.8569751749192
2022,Q4,Karnataka,560078,17422425,20350512916.46483,1168.0643146097532
2022,Q4,Karnataka,560043,16004053,19008365237.763973,1187.7219625406124
2022,Q4,Karnataka,560100,15780250,15956292735.72114,1011.1558901615082
2022,Q4,Karnataka,560066,13776420,14957685572.866879,1085.7454674630185
2022,Q4,Karnataka,560064,13758871,17247779515.67107,1253.5752036392425
2022,Q4,Karnataka,560058,13689115,16826143194.410742,1229.1622354265226
2023,Q1,Karnataka,560068,48544078,49093973079.0,1011.3277479283879
2023,Q1,Karnataka,560037,36487467,39147776972.0,1072.9102398914126
2023,Q1,Karnataka,560076,31427375,31972479780.0,1017.3449032889321
2023,Q1,Karnataka,560078,30074920,33530112337.0,1114.8861688410143
2023,Q1,Karnataka,560100,27670041,26852310085.0,970.4470652934702
2023,Q1,Karnataka,560043,27613832,31447437376.0,1138.8291699609094
2023,Q1,Karnataka,560066,24179923,25363777237.0,1048.960215340636
2023,Q1,Karnataka,560058,23602099,27651995187.0,1171.590509259367
2023,Q1,Karnataka,560091,23438848,31516415369.0,1344.6230535306172
2023,Q1,Karnataka,560064,23358867,27955641778.0,1196.7892868262832
2023,Q2,Karnataka,560068,54020876,54852308815.0,1015.3909539526904
2023,Q2,Karnataka,560037,41049027,45095955882.0,1098.5876932478814
2023,Q2,Karnataka,560076,34380780,35810435341.0,1041.5829815670268
2023,Q2,Karnataka,560078,33172774,37560041959.0,1132.2550824058308
2023,Q2,Karnataka,560100,31610913,30713650869.0,971.6154313227207
2023,Q2,Karnataka,560043,30642802,35503615061.0,1158.6282175174451
2023,Q2,Karnataka,560066,27415672,29330142150.0,1069.8312319318673
2023,Q2,Karnataka,560103,26178394,25330689008.0,967.6181437257
2023,Q2,Karnataka,560064,26080542,31716840995.0,1216.1112677412916
2023,Q2,Karnataka,560091,26009756,35041972735.0,1347.2626477157264
2023,Q3,Karnataka,560068,62632584,61263877641.0,978.147055867917
2023,Q3,Karnataka,560037,45865518,49216757881.0,1073.0666528392856
2023,Q3,Karnataka,560076,39572187,39693662048.0,1003.0697077217391
2023,Q3,Karnataka,560078,38275825,41125711463.0,1074.4565652863132
2023,Q3,Karnataka,560100,36711660,34628577402.0,943.2582836624658
2023,Q3,Karnataka,560043,35299357,39380144641.0,1115.6051551024002
2023,Q3,Karnataka,560066,31285250,32665312803.0,1044.1122510767855
2023,Q3,Karnataka,560091,30154669,38221183631.0,1267.5046650653005
2023,Q3,Karnataka,560064,29946359,35212622664.0,1175.8565595236469
2023,Q3,Karnataka,560058,29881791,32945427292.0,1102.5251897384599
2023,Q4,Karnataka,560068,63713816,62360639499.0,978.761647222637
2023,Q4,Karnataka,560037,43844472,47520783905.0,1083.8489263823271
2023,Q4,Karnataka,560076,40062218,40406677455.0,1008.5981124410037
2023,Q4,Karnataka,560078,39399547,42452583912.0,1077.4891374258693
2023,Q4,Karnataka,560100,37641570,35551238822.0,944.4674816167338
2023,Q4,Karnataka,560043,35964964,40016786734.0,1112.6602749831752
2023,Q4,Karnataka,560091,32206819,40791633852.0,1266.5527089775615
2023,Q4,Karnataka,560064,31921984,36993082715.0,1158.859133411006
2023,Q4,Karnataka,560058,31444364,34655123130.0,1102.109208823559
2023,Q4,Karnataka,560066,30934539,32646053845.0,1055.326987255249
2018,Q1,Kerala,682035,56906,81512699.9029796,1432.4095860362634
2018,Q1,Kerala,676517,46257,56918286.759117536,1230.4794249328218
2018,Q1,Kerala,680001,30183,43810849.98172692,1451.5074704875897
2018,Q1,Kerala,673020,28246,37267431.17255093,1319.3879194417239
2018,Q1,Kerala,686001,25369,35989345.34481089,1418.6347646659658
2018,Q1,Kerala,678001,24581,36699052.64175586,1492.984526331551
2018,Q1,Kerala,682042,21871,32421507.426630277,1482.3971206908818
2018,Q1,Kerala,695014,21835,38469517.55099669,1761.8281452254037
2018,Q1,Kerala,673585,17972,23134345.383249465,1287.2437894084946
2018,Q1,Kerala,691001,16447,24921038.44169031,1515.2330784757287
2018,Q2,Kerala,682035,78839,161633712.1501858,2050.174560181963
2018,Q2,Kerala,676517,53515,88663445.2241711,1656.7961361145678
2018,Q2,Kerala,673020,40292,75984073.30868506,1885.8352354979913
2018,Q2,Kerala,680001,38451,72684138.14515224,1890.3055354906828
2018,Q2,Kerala,686001,30333,57600105.62318556,1898.925448296758
2018,Q2,Kerala,682042,28431,47621370.06745951,1674.980481427298
2018,Q2,Kerala,695014,26794,57392012.69495672,2141.972557100721
2018,Q2,Kerala,678001,26636,49834603.16052181,1870.949210111196
2018,Q2,Kerala,673585,21014,39515052.757997066,1880.4155685731923
2018,Q2,Kerala,691001,20473,41187534.790603206,2011.797723372403
2018,Q3,Kerala,682035,114548,186055914.09882063,1624.2615680659692
2018,Q3,Kerala,673020,61657,95901141.02779779,1555.3974573494945
2018,Q3,Kerala,676517,57721,93295318.12828793,1616.3150002302095
2018,Q3,Kerala,680001,53939,93396010.97795437,1731.5117258005223
2018,Q3,Kerala,686001,47124,72787206.89228892,1544.5888908473162
2018,Q3,Kerala,682042,39219,66237424.89596899,1688.9116218151657
2018,Q3,Kerala,695014,33399,76136372.13837826,2279.600351458974
2018,Q3,Kerala,678001,32261,52125275.7327912,1615.7365156935991
2018,Q3,Kerala,691001,27473,53159544.16120797,1934.9741259130042
2018,Q3,Kerala,673585,25681,39966721.109387964,1556.275889154938
2018,Q4,Kerala,682035,126832,231015924.25451952,1821.4324796149199
2018,Q4,Kerala,680001,63889,123446719.39383575,1932.2061605884542
2018,Q4,Kerala,673020,62141,112301882.73746695,1807.210742303261
2018,Q4,Kerala,682042,62060,97985135.07348408,1578.877458483469
2018,Q4,Kerala,676517,55922,94043155.73272653,1681.684412802234
2018,Q4,Kerala,686001,52019,98947983.66652015,1902.1508230938723
2018,Q4,Kerala,695014,43232,95603468.56077115,2211.4051758135442
2018,Q4,Kerala,678001,41581,80030451.72478761,1924.6879999227438
2018,Q4,Kerala,682024,36223,67588797.02889231,1865.908318717177
2018,Q4,Kerala,695001,33334,68504440.65191163,2055.092117714995
2019,Q1,Kerala,682035,424794,698184963.1885434,1643.5848039015227
2019,Q1,Kerala,680001,152326,253001832.07161877,1660.9234935048432
2019,Q1,Kerala,695014,102836,182629210.02130088,1775.926815719212
2019,Q1,Kerala,686001,93725,150368503.77932933,1604.3585359224255
2019,Q1,Kerala,676517,91865,130450854.57841897,1420.0278079618895
2019,Q1,Kerala,682042,87940,125027977.15621427,1421.741837118652
2019,Q1,Kerala,673020,73381,100551145.09441414,1370.2613087095317
2019,Q1,Kerala,678001,57653,96589420.36973214,1675.3580970588198
2019,Q1,Kerala,695581,49868,76705656.96769725,1538.1739184987816
2019,Q1,Kerala,682024,49330,86216550.48514281,1747.7508713793393
2019,Q2,Kerala,682035,1095414,1915531173.7280126,1748.6823919796648
2019,Q2,Kerala,680001,344201,614084436.4711778,1784.0867297630682
2019,Q2,Kerala,695014,241274,432671232.8564364,1793.27748889825
2019,Q2,Kerala,686001,129126,243370487.30779082,1884.7520043042518
2019,Q2,Kerala,676517,90823,152647787.92424476,1680.717306455906
2019,Q2,Kerala,682042,82406,127497766.92935768,1547.1903372249312
2019,Q2,Kerala,670017,57524,117265001.45364532,2038.5404605668125
2019,Q2,Kerala,682024,51192,92463807.4894591,1806.2159612724467
2019,Q2,Kerala,695001,47985,92427227.06089757,1926.169158297334
2019,Q2,Kerala,688012,46891,84767048.55101582,1807.7466582289953
2019,Q3,Kerala,682035,922736,2232586026.2426395,2419.52847427936
2019,Q3,Kerala,680001,269925,685319703.0242147,2538.926379639584
2019,Q3,Kerala,695014,219352,543773963.5856365,2479.001621073145
2019,Q3,Kerala,686001,122010,314500337.13725847,2577.660332245377
2019,Q3,Kerala,682042,121617,163274424.1497054,1342.5296146896028
2019,Q3,Kerala,682024,76457,121592902.2597808,1590.3436213790862
2019,Q3,Kerala,695001,75266,128367806.34467186,1705.5218338249922
2019,Q3,Kerala,676517,69125,169120258.60498452,2446.586019601946
2019,Q3,Kerala,695581,66597,97078413.08417547,1457.6994922320146
2019,Q3,Kerala,682025,66170,102983937.97379947,1556.3539062082434
2019,Q4,Kerala,682035,1169059,2475669826.205605,2117.66029448095
2019,Q4,Kerala,680001,376442,854756957.5185084,2270.620593659869
2019,Q4,Kerala,695014,276115,606376650.3602734,2196.101806711962
2019,Q4,Kerala,686001,172682,404584685.81804526,2342.9464901845313
2019,Q4,Kerala,682042,162826,227570183.31924766,1397.6280404803144
2019,Q4,Kerala,682016,152224,309703730.02672434,2034.5262903794694
2019,Q4,Kerala,695001,125570,221675071.93083,1765.3505768163575
2019,Q4,Kerala,682024,100100,145416354.08496454,1452.7108300196257
2019,Q4,Kerala,695581,92423,118886591.31371072,1286.3312304698043
2019,Q4,Kerala,682025,92329,130539724.54745576,1413.8539846359838
2020,Q1,Kerala,682016,1364356,2874455684.652919,2106.822328375379
2020,Q1,Kerala,680001,497689,1117395607.5644667,2245.168383396994
2020,Q1,Kerala,682003,421571,944514253.7696829,2240.463062615035
2020,Q1,Kerala,695001,363718,794855059.3254321,2185.360799645418
2020,Q1,Kerala,682042,359054,622312023.1150094,1733.1989703916665
2020,Q1,Kerala,673032,341861,721176207.0807674,2109.5597540543304
2020,Q1,Kerala,682036,227320,470520766.2242434,2069.8608403318817
2020,Q1,Kerala,686001,220877,506120170.92763764,2291.41183069146
2020,Q1,Kerala,682024,117801,164795922.46555993,1398.9348347260204
2020,Q1,Kerala,695581,111524,133843168.6482603,1200.1288390683646
2020,Q2,Kerala,682016,1783976,4560849554.441608,2556.5644125490526
2020,Q2,Kerala,680001,380483,1000017282.7133591,2628.2837412272274
2020,Q2,Kerala,682003,255872,614649926.1720719,2402.1773627910516
2020,Q2,Kerala,695001,242530,577245769.771527,2380.1004814725065
2020,Q2,Kerala,682036,194815,457541254.44450635,2348.593560272599
2020,Q2,Kerala,673032,188347,455019619.74895096,2415.8580691433945
2020,Q2,Kerala,686001,141765,390990529.12594193,2758.018757281007
2020,Q2,Kerala,682042,125297,205983157.9332561,1643.9592163679586
2020,Q2,Kerala,676504,118227,266272942.52741966,2252.2177043096726
2020,Q2,Kerala,682038,73188,141011603.52223673,1926.703879355041
2020,Q3,Kerala,682016,1781390,4453697066.566498,2500.1246591518407
2020,Q3,Kerala,682003,640704,1612014283.7124972,2516.0047131163487
2020,Q3,Kerala,680001,508929,1502501615.7469406,2952.281390423695
2020,Q3,Kerala,673032,276784,665919817.8057573,2405.9187590531146
2020,Q3,Kerala,676504,260256,652353313.7491207,2506.58318635928
2020,Q3,Kerala,686001,210014,593347550.8452176,2825.2761760892968
2020,Q3,Kerala,691001,175285,426945129.9104941,2435.719713098634
2020,Q3,Kerala,682042,165204,218212462.74966913,1320.866702680741
2020,Q3,Kerala,695001,162293,376286363.8690087,2318.561884178669
2020,Q3,Kerala,682024,124208,175719166.3823725,1414.7169778305142
2020,Q4,Kerala,682016,1782552,3715184494.2862844,2084.1941745802
2020,Q4,Kerala,682003,661831,1417045188.1926427,2141.098238360915
2020,Q4,Kerala,680001,522431,1353324495.5291076,2590.4368146781253
2020,Q4,Kerala,673032,345569,653148567.7994026,1890.0670135324713
2020,Q4,Kerala,682042,318495,335094355.14334625,1052.118102775071
2020,Q4,Kerala,682024,295043,344493499.72119534,1167.6043821449596
2020,Q4,Kerala,676504,288515,588994551.4905192,2041.469426166817
2020,Q4,Kerala,682025,243156,281190848.0585133,1156.4215896729395
2020,Q4,Kerala,695001,242334,473317381.2414259,1953.1612619006241
2020,Q4,Kerala,682020,228127,288083489.1507693,1262.8206619592127
2021,Q1,Kerala,682016,4083761,6009560474.532877,1471.57497084988
2021,Q1,Kerala,682003,1444566,2261928517.210402,1565.818742245354
2021,Q1,Kerala,680001,1204345,2308949162.171064,1917.1825034944836
2021,Q1,Kerala,676504,716927,1059483084.1743395,1477.8116658660358
2021,Q1,Kerala,673032,700942,1059786486.5001254,1511.9460476046884
2021,Q1,Kerala,686001,445178,778875578.6139554,1749.5823661860095
2021,Q1,Kerala,695001,426500,788333934.2269999,1848.3796816576785
2021,Q1,Kerala,682042,397188,406369035.08084226,1023.1150867620428
2021,Q1,Kerala,682024,380649,397157582.78983474,1043.3695682632417
2021,Q1,Kerala,691001,351230,655067359.0204828,1865.066648693115
2021,Q2,Kerala,682016,5021464,6942814062.7759,1382.6274693547339
2021,Q2,Kerala,682003,1734880,2526827007.4252086,1456.485179047086
2021,Q2,Kerala,680001,1450332,2634779334.830291,1816.6732409064207
2021,Q2,Kerala,676504,797106,1132559461.3820748,1420.8392125790983
2021,Q2,Kerala,673032,719086,1159489238.655241,1612.448634315285
2021,Q2,Kerala,686001,558513,942365129.8799086,1687.2751930213058
2021,Q2,Kerala,695001,464554,948105256.7308748,2040.893538169674
2021,Q2,Kerala,691001,394496,744530500.7858074,1887.2954371801168
2021,Q2,Kerala,682042,364155,375682651.394161,1031.6558921178098
2021,Q2,Kerala,682036,306976,405113745.20460993,1319.6919146923863
2021,Q3,Kerala,682016,6568348,9071786449.891975,1381.1366952378246
2021,Q3,Kerala,682003,2217365,3251612769.5628533,1466.4309978568497
2021,Q3,Kerala,680001,1836735,3335249297.1182175,1815.8576480103104
2021,Q3,Kerala,676504,1078881,1506288095.0652595,1396.1577737167115
2021,Q3,Kerala,673032,1078867,1708928757.630698,1584.003178918901
2021,Q3,Kerala,686001,680014,1177241028.4055138,1731.2011641017887
2021,Q3,Kerala,695001,631261,1256822408.339543,1990.9711012394923
2021,Q3,Kerala,682042,512638,525900402.73725814,1025.8708927883968
2021,Q3,Kerala,691001,508345,1029996244.6479121,2026.1756182276056
2021,Q3,Kerala,682024,447797,486601759.08711857,1086.6570322872162
2021,Q4,Kerala,682016,8930087,11255618548.128666,1260.4153294507282
2021,Q4,Kerala,682003,2715548,3744658866.7402086,1378.9698678646846
2021,Q4,Kerala,680001,2199213,3766168323.3930664,1712.507303018428
2021,Q4,Kerala,676504,1341706,1697783536.4031794,1265.3916255894953
2021,Q4,Kerala,673032,1273522,1911121015.3320866,1500.6580297255066
2021,Q4,Kerala,686001,832169,1380578481.4536495,1659.0121495196884
2021,Q4,Kerala,695001,782037,1476373896.6673515,1887.8568362716233
2021,Q4,Kerala,682042,691491,679531756.4620703,982.7051349360589
2021,Q4,Kerala,691001,622328,1310012684.394854,2105.019675146955
2021,Q4,Kerala,682024,620902,641748823.1239398,1033.575061964593
2022,Q1,Kerala,682016,10668279,13096227726.701626,1227.5857921133884
2022,Q1,Kerala,682003,3301409,4429522355.564033,1341.7066336112953
2022,Q1,Kerala,680001,2665641,4519430336.875703,1695.4384843554337
2022,Q1,Kerala,676504,1593062,1955707695.502362,1227.6406665292136
2022,Q1,Kerala,673032,1344633,2002683741.5081577,1489.390593201385
2022,Q1,Kerala,686001,963050,1567012323.1801991,1627.134959950365
2022,Q1,Kerala,695001,908269,1693134508.228512,1864.1333219877724
2022,Q1,Kerala,691001,826505,1847627074.4818888,2235.46992998456
2022,Q1,Kerala,682042,771918,759319663.4586056,983.6791776569605
2022,Q1,Kerala,682024,678548,664616770.8666039,979.4690587351283
2022,Q2,Kerala,682016,11390739,13722939471.827314,1204.7453173869856
2022,Q2,Kerala,682003,3622092,4805305309.972138,1326.6657252140858
2022,Q2,Kerala,680001,3244043,5413950595.691341,1668.889899329738
2022,Q2,Kerala,676504,1814600,2163377399.202567,1192.2062158065507
2022,Q2,Kerala,673032,1524291,2190726657.022115,1437.2102551429584
2022,Q2,Kerala,691001,1135098,2536084631.5411034,2234.2428861130084
2022,Q2,Kerala,695001,1038601,1921227555.036225,1849.8225546058834
2022,Q2,Kerala,686001,984522,1616960748.5110626,1642.3815298297677
2022,Q2,Kerala,682042,861613,830945898.5744267,964.4073366748489
2022,Q2,Kerala,682024,755024,780067399.5888613,1033.1690113014438
2022,Q3,Kerala,682036,7957281,8882654528.604155,1116.2926794471823
2022,Q3,Kerala,682507,6910583,8367756475.456255,1210.8611495522528
2022,Q3,Kerala,695001,3499068,4575183661.374134,1307.5435119792282
2022,Q3,Kerala,680001,2995750,4099707371.5068607,1368.5078432802673
2022,Q3,Kerala,691001,2214879,3098616481.1014743,1399.0003431796836
2022,Q3,Kerala,686004,1897865,2442229812.809392,1286.8301026729466
2022,Q3,Kerala,682016,1712502,2107780839.3820448,1230.8194906528838
2022,Q3,Kerala,676517,1234319,1617429170.7740812,1310.381814404608
2022,Q3,Kerala,688012,1032141,1149920056.2801034,1114.1114017175012
2022,Q3,Kerala,682024,1006763,1042240369.7694283,1035.2390480872143
2022,Q4,Kerala,682507,14935118,17212516875.185562,1152.4861655050574
2022,Q4,Kerala,680001,6143263,7259678577.20892,1181.7300638453733
2022,Q4,Kerala,682036,4799046,5241017648.418181,1092.0957307802803
2022,Q4,Kerala,695001,2750149,3555910885.040967,1292.988447186304
2022,Q4,Kerala,676517,2211184,2729911478.978895,1234.5926340724675
2022,Q4,Kerala,686004,2038003,2649881460.8716836,1300.234327855103
2022,Q4,Kerala,691001,1720848,2349449285.5586557,1365.2857693176013
2022,Q4,Kerala,688012,1254680,1420437735.6304073,1132.1115628131533
2022,Q4,Kerala,678001,1180594,1633522648.2639046,1383.6447146638934
2022,Q4,Kerala,682024,1174630,1176204700.313783,1001.3405926238755
2023,Q1,Kerala,682042,1406460,1246300827.0,886.1260377117018
2023,Q1,Kerala,682024,1320502,1265359511.0,958.2412680934978
2023,Q1,Kerala,695001,1072752,1292473703.0,1204.820595067639
2023,Q1,Kerala,682025,1036617,966346813.0,932.2120059771353
2023,Q1,Kerala,673032,980086,1153474681.0,1176.9117006058652
2023,Q1,Kerala,682020,944558,935610909.0,990.5277484283654
2023,Q1,Kerala,682032,937990,851561055.0,907.8572852589047
2023,Q1,Kerala,682035,931317,1079680410.0,1159.3049520195593
2023,Q1,Kerala,673592,862645,1231975363.0,1428.1371398431568
2023,Q1,Kerala,673602,818767,856966202.0,1046.6545451880693
2023,Q2,Kerala,682042,1422659,1296115290.0,911.0512708948526
2023,Q2,Kerala,682024,1357829,1355100270.0,997.9903728672756
2023,Q2,Kerala,695001,1140329,1359238695.0,1191.9706461907047
2023,Q2,Kerala,673032,1048561,1251618516.0,1193.653507998104
2023,Q2,Kerala,682025,1038738,1041799572.0,1002.9473957821896
2023,Q2,Kerala,682020,964931,981283026.0,1016.9463163687352
2023,Q2,Kerala,682035,960566,1184461476.0,1233.0870299385988
2023,Q2,Kerala,673592,944793,1389891484.0,1471.106881613221
2023,Q2,Kerala,682032,933355,890031888.0,953.5834575268789
2023,Q2,Kerala,673004,827975,1133055631.0,1368.4659935384523
2023,Q3,Kerala,682042,1538629,1369963927.0,890.37963472676
2023,Q3,Kerala,682024,1471017,1445136147.0,982.406149623016
2023,Q3,Kerala,695001,1342423,1573034432.0,1171.7874559658171
2023,Q3,Kerala,682025,1151614,1146573107.0,995.6227581463928
2023,Q3,Kerala,682035,1080265,1273121572.0,1178.5270947406423
2023,Q3,Kerala,682020,1047084,1045534441.0,998.5201196847627
2023,Q3,Kerala,673032,1039598,1233374217.0,1186.3953345427751
2023,Q3,Kerala,673592,1025842,1411278696.0,1375.7271548640044
2023,Q3,Kerala,682032,1008867,943357080.0,935.0658510983113
2023,Q3,Kerala,673004,906437,1139547718.0,1257.172553635829
2023,Q4,Kerala,682042,1567433,1390447970.0,887.0860636467396
2023,Q4,Kerala,682024,1489692,1432784828.0,961.7993706081526
2023,Q4,Kerala,695001,1428109,1652255103.0,1156.9530778112876
2023,Q4,Kerala,682035,1167647,1293877967.0,1108.1071308366313
2023,Q4,Kerala,682025,1157076,1104188959.0,954.2925088758215
2023,Q4,Kerala,673032,1087404,1234981014.0,1135.7149817363188
2023,Q4,Kerala,673592,1069074,1456561786.0,1362.4517909892113
2023,Q4,Kerala,682020,1044063,1034350957.0,990.6978381572759
2023,Q4,Kerala,682032,1021387,965394547.0,945.1799827097858
2023,Q4,Kerala,673004,935226,1112255297.0,1189.2903929103768
2018,Q1,Ladakh,194104,2020,3828955.0065869302,1895.5222804885793
2018,Q1,Ladakh,194101,1308,2687004.1412541345,2054.2845116621825
2018,Q1,Ladakh,194107,907,1172438.2670770823,1292.6552007465075
2018,Q1,Ladakh,194201,453,730331.760636051,1612.2113921325629
2018,Q1,Ladakh,194703,343,784034.4341519758,2285.8146768279175
2018,Q1,Ladakh,194105,285,372502.50856631674,1307.0263458467255
2018,Q1,Ladakh,194103,270,1458140.4024246996,5400.520008980369
2018,Q1,Ladakh,194102,214,392108.37107729935,1832.2821078378474
2018,Q1,Ladakh,194109,125,422287.51846363675,3378.300147709094
2018,Q1,Ladakh,194106,98,215194.16782998943,2195.858855408055
2018,Q2,Ladakh,194104,3729,8309267.261285865,2228.282987740913
2018,Q2,Ladakh,194101,3139,10904079.132593857,3473.7429539961317
2018,Q2,Ladakh,194107,2134,7552290.20406978,3539.0300862557547
2018,Q2,Ladakh,194201,1555,4664125.294900896,2999.4374886822484
2018,Q2,Ladakh,194102,1128,4752049.045722285,4212.809437697061
2018,Q2,Ladakh,194103,918,3310614.596084082,3606.3339826623987
2018,Q2,Ladakh,194703,888,2718526.7713195444,3061.4040217562438
2018,Q2,Ladakh,194105,827,2883469.174699771,3486.6616380892033
2018,Q2,Ladakh,194109,276,501323.52715195087,1816.3895911302568
2018,Q2,Ladakh,194401,204,1090861.431970323,5347.359960638838
2018,Q3,Ladakh,194104,5788,17149541.916428685,2962.9478086435183
2018,Q3,Ladakh,194101,5432,19310453.105081312,3554.9435024081945
2018,Q3,Ladakh,194107,3831,13059921.36487846,3409.011058438648
2018,Q3,Ladakh,194201,2473,8488742.36002268,3432.568685815884
2018,Q3,Ladakh,194102,1768,6866676.271421243,3883.866669355907
2018,Q3,Ladakh,194103,1439,4467492.064714355,3104.58100397106
2018,Q3,Ladakh,194105,1439,2723488.3925920613,1892.6257071522316
2018,Q3,Ladakh,194703,1238,5352984.614705656,4323.897103962565
2018,Q3,Ladakh,194106,883,4038015.800257112,4573.064326451995
2018,Q3,Ladakh,194401,285,1775235.1133856145,6228.895134686367
2018,Q4,Ladakh,194104,9100,32131162.602099724,3530.896989241728
2018,Q4,Ladakh,194101,6526,23776399.24644202,3643.334239418023
2018,Q4,Ladakh,194107,5228,21335611.27194267,4081.027404732722
2018,Q4,Ladakh,194201,3905,16456855.181821305,4214.303503667427
2018,Q4,Ladakh,194103,2115,7315736.670264327,3458.9771490611474
2018,Q4,Ladakh,194105,2051,7670728.188730611,3739.9942412143396
2018,Q4,Ladakh,194703,1965,9248371.782299018,4706.550525343011
2018,Q4,Ladakh,194102,1799,6137851.003826457,3411.8126758346066
2018,Q4,Ladakh,194106,1181,5266777.983922208,4459.591857681801
2018,Q4,Ladakh,194401,693,3798802.3885751935,5481.677328391333
2019,Q1,Ladakh,194104,12861,37420302.93301695,2909.5951273631094
2019,Q1,Ladakh,194101,8237,27117055.584492594,3292.1033852728656
2019,Q1,Ladakh,194107,6588,22466686.401635446,3410.243837528149
2019,Q1,Ladakh,194201,5019,17060651.132651757,3399.2132163083797
2019,Q1,Ladakh,194105,2632,7337898.631565983,2787.955407129933
2019,Q1,Ladakh,194103,2503,8164147.918660348,3261.745073376088
2019,Q1,Ladakh,194102,2041,7680518.289965478,3763.1152817077304
2019,Q1,Ladakh,194703,1885,8137333.010003834,4316.887538463572
2019,Q1,Ladakh,194106,1541,4488942.049262468,2913.0058723312573
2019,Q1,Ladakh,194401,1370,6217803.825260316,4538.542938146216
